Date, Time, Open, High, Low, Last, Volume, OpenInt, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, LBR Bars, 3/10, Mov Avg 3/10, 3/10 Diff, Line, Avg, Avg, IB, WR7, NR7, TP, 3BT, Pure 3BT, BO, HBO, LBO, PF3, PF3[1], 5SMA, ERun, STPvt, SIG, LongoBO, ShortBO, ROC, ROC (alt), ROC[1], STPvt, Highest ROC, Lowest ROC, LLHHDraw, RANK, ADX
2022-10-31, 00:00:00.000000, 20715, 20890, 20220, 20380, 7208, 9425, 20551, 20497, 20555, 0, 0, 1, 690.166, 85.625, 604.541, 0.000, 19851, 20554, 0, 0, 0, 15.8, 1, 0, 0, 20940, 19960, 0, 0, 1, 0, 20435, -2, 21530, 19830, -245.000, -245.000, -100.000, 20435.000, 1440.000, -900.000, 0.000, 98.1, 14.2
2022-11-1, 00:00:00.000000, 20430, 20725, 20320, 20480, 4663, 9478, 20489, 20508, 20523, 0, 0, 1, 511.834, 122.302, 389.532, 0.000, 19911, 20589, 20725, 0, 1, 28.2, 0, 1, 0, 20890, 19960, 0, 0, 0, 0, 20180, 1, 21050, 19710, -200.000, -200.000, -245.000, 20180.000, 1440.000, -900.000, 0.000, 99.3, 13.8
2022-11-2, 00:00:00.000000, 20500, 20870, 20105, 20265, 9266, 9561, 20435, 20413, 20488, 0, 0, 1, 267.000, 166.208, 100.792, 0.000, 19945, 20486, 0, 0, 0, 1.5, 0, 0, 0, 20890, 20105, 0, 0, 0, 0, 20365, 2, 20885, 20075, -115.000, -115.000, -200.000, 20365.000, 1440.000, -900.000, 0.000, 98.0, 13.0
2022-11-3, 00:00:00.000000, 20165, 20415, 20030, 20285, 7002, 9474, 20224, 20243, 20223, 0, 0, 1, 109.834, 203.917, -94.083, 0.000, 19977, 20418, 0, 0, 1, 29.7, 0, 0, 0, 20870, 20030, 0, 0, 0, 0, 20070, -1, 21030, 19500, -195.000, -195.000, -115.000, 20070.000, 1440.000, -900.000, 0.000, 99.5, 12.1
2022-11-4, 00:00:00.000000, 20280, 21400, 20185, 21155, 16426, 10720, 20755, 20913, 20793, 0, 0, 1, 138.834, 238.261, -99.427, 0.000, 20089, 20513, 0, 1, 0, 9.2, 0, 0, 0, 21400, 20030, 1, 0, 0, 0, 21175, 1, 20670, 19900, 890.000, 890.000, -195.000, 21175.000, 1440.000, -900.000, 0.000, 103.3, 12.8
2022-11-7, 00:00:00.000000, 21200, 21215, 20635, 20845, 6250, 9991, 20974, 20898, 20925, 0, 0, 1, 181.666, 268.938, -87.272, 0.000, 20161, 20606, 21215, 0, 0, 28.8, 1, 0, 0, 21400, 20030, 0, 1, 0, 0, 21715, -1, 22370, 19940, 560.000, 560.000, 890.000, 21715.000, 1440.000, -900.000, 0.000, 102.9, 13.4
2022-11-8, 00:00:00.000000, 20500, 20700, 16835, 18080, 44896, 11210, 19029, 18538, 18768, 0, 0, -1, -330.834, 258.771, -589.605, 0.000, 19963, 20126, 0, 1, 0, 28.8, 0, 0, 1, 21400, 16835, -1, 0, 0, 0, 17770, -2, 21425, 20265, -3075.000, -3075.000, 560.000, 17770.000, 1440.000, -3075.000, -3075.000, 89.1, 15.1
2022-11-9, 00:00:00.000000, 18480, 18565, 14925, 15615, 29101, 15071, 16896, 16368, 16745, 0, 0, -1, -1661.000, 162.313, -1823.313, 0.000, 19549, 19196, 0, 0, 0, 30.3, 0, 0, 0, 21215, 14925, -1, -1, 0, 0, 12850, -2, 21945, 14215, -5230.000, -5230.000, -3075.000, 12850.000, 1440.000, -5230.000, -5230.000, 73.8, 17.6
2022-11-10, 00:00:00.000000, 15440, 17935, 15230, 17780, 18015, 14065, 16596, 16982, 16583, 0, 0, -1, -2398.166, 12.031, -2410.197, 0.000, 19381, 18695, 17935, 0, 0, 26.6, 1, 0, 0, 20700, 14925, 0, -1, 0, 0, 15315, 1, 19255, 11975, -300.000, -300.000, -5230.000, 15315.000, 1440.000, -5230.000, 0.000, 85.3, 20.0
2022-11-11, 00:00:00.000000, 17460, 17480, 15715, 16050, 12252, 14882, 16676, 16415, 16598, 0, 0, -1, -2611.834, -147.719, -2464.115, 0.000, 19063, 17674, 17480, 0, 0, 25.8, 0, 1, 0, 18565, 14925, 0, 0, 0, 0, 18215, 2, 20485, 15075, 435.000, 435.000, -300.000, 18215.000, 1440.000, -5230.000, 0.000, 88.8, 22.1
2022-11-14, 00:00:00.000000, 15870, 16740, 15250, 16005, 7191, 14117, 15966, 15998, 15995, 0, 0, -1, -2044.334, -273.656, -1770.678, 0.000, 18772, 16706, 0, 0, 0, 22.5, 1, 0, 0, 17935, 15230, 0, 0, 0, 1, 14275, -1, 17815, 14285, -1775.000, -1775.000, 435.000, 14275.000, 1440.000, -5230.000, 0.000, 102.5, 24.3
2022-11-15, 00:00:00.000000, 16085, 16990, 16085, 16690, 7408, 13626, 16463, 16588, 16538, 0, 0, -1, -2028.667, -400.188, -1628.479, 0.000, 18574, 16428, 0, 0, 0, 29.7, 1, 0, 0, 17480, 15250, 0, 0, 1, 0, 16645, 1, 17495, 14515, 640.000, 640.000, -1775.000, 16645.000, 1440.000, -5230.000, 0.000, 93.9, 26.0
2022-11-16, 00:00:00.000000, 16715, 16855, 16015, 16285, 7008, 14341, 16468, 16385, 16435, 0, 0, -1, -1552.333, -514.729, -1037.604, 0.000, 18356, 16562, 0, 0, 0, 25.9, 1, 0, 0, 16990, 15250, 0, 0, 0, 0, 16970, -1, 17595, 15785, 280.000, 280.000, 640.000, 16970.000, 1440.000, -5230.000, 0.000, 101.5, 27.6
2022-11-17, 00:00:00.000000, 16370, 16610, 16115, 16520, 5977, 13736, 16404, 16415, 16363, 0, 0, -1, -1004.166, -617.500, -386.666, 0.000, 18181, 16310, 16610, 0, 1, 24.6, 0, 1, 0, 16990, 16015, 0, 0, 0, 0, 16115, -2, 17125, 15445, -170.000, -170.000, 280.000, 16115.000, 1440.000, -5230.000, 0.000, 103.2, 29.1
2022-11-18, 00:00:00.000000, 16545, 16880, 16365, 16530, 6052, 12956, 16580, 16592, 16623, 0, 0, -1, -595.000, -713.563, 118.563, 0.000, 18024, 16406, 0, 0, 0, 20.8, 0, 0, 0, 16880, 16015, 0, 0, 0, 0, 16765, 1, 17015, 16025, 245.000, 245.000, -170.000, 16765.000, 1440.000, -5230.000, 0.000, 99.0, 30.1
2022-11-21, 00:00:00.000000, 16155, 16265, 15355, 15690, 12988, 10632, 15866, 15770, 15810, 0, 0, -1, -277.833, -787.802, 509.969, 0.000, 17801, 16343, 0, 0, 0, 40.2, 0, 0, 0, 16880, 15355, 0, 0, 0, 0, 15700, -1, 17045, 16015, -830.000, -830.000, 245.000, 15700.000, 1440.000, -5230.000, 0.000, 96.3, 31.5
2022-11-22, 00:00:00.000000, 15645, 16295, 15515, 16055, 12763, 6144, 15878, 15955, 15905, 0, 0, -1, -230.333, -845.333, 615.000, 0.000, 17635, 16216, 0, 0, 0, 24.4, 1, 0, 0, 16880, 15355, 0, 0, 0, 0, 15215, 1, 16600, 14780, -475.000, -475.000, -830.000, 15215.000, 1440.000, -5230.000, 0.000, 97.2, 32.9
2022-11-23, 00:00:00.000000, 16115, 16705, 16080, 16610, 9969, 1986, 16378, 16465, 16393, 0, 0, -1, -303.167, -896.271, 593.104, 0.000, 17538, 16281, 0, 0, 0, 38.6, 0, 0, 0, 16705, 15355, 0, 0, 0, 0, 16975, 2, 16835, 15275, 920.000, 920.000, -475.000, 16975.000, 1440.000, -5230.000, 0.000, 100.5, 33.4
2022-11-25, 00:00:00.000000, 16160, 16460, 15980, 16300, 3599, 13705, 16225, 16247, 16220, 0, 0, -1, 48.167, -909.948, 958.115, 0.000, 17420, 16237, 0, 0, 1, 29.8, 1, 0, 0, 16705, 15515, 0, 0, 0, 0, 16855, -1, 17235, 15985, 245.000, 245.000, 920.000, 16855.000, 1440.000, -5230.000, 0.000, 103.9, 34.0
2022-11-28, 00:00:00.000000, 16335, 16375, 15630, 15990, 6804, 14125, 16083, 15998, 16003, 0, 0, -1, 32.500, -914.781, 947.281, 0.000, 17284, 16129, 0, 0, 0, 22.8, 0, 0, 0, 16705, 15630, -1, 0, 0, 0, 15680, -2, 16780, 15820, -620.000, -620.000, 245.000, 15680.000, 1440.000, -5230.000, 0.000, 99.6, 34.7
2022-11-29, 00:00:00.000000, 15920, 16410, 15860, 16265, 4649, 14311, 16114, 16178, 16135, 0, 0, -1, -108.500, -930.240, 821.740, 0.000, 17187, 16244, 0, 0, 0, 16.9, 1, 0, 0, 16460, 15630, 0, -1, 0, 0, 15955, 1, 16735, 15245, -35.000, -35.000, -620.000, 15955.000, 1440.000, -5230.000, 0.000, 97.9, 35.4
2022-11-30, 00:00:00.000000, 16235, 17140, 16160, 17080, 8018, 13855, 16654, 16793, 16650, 0, 0, -1, 112.500, -934.563, 1047.063, 0.000, 17176, 16449, 0, 1, 0, 34.0, 0, 0, 1, 17140, 15630, 0, 0, 0, 0, 17355, 2, 16815, 15715, 1090.000, 1090.000, -35.000, 17355.000, 1440.000, -5230.000, 0.000, 104.8, 34.7
2022-12-1, 00:00:00.000000, 17190, 17235, 16760, 16820, 6039, 13476, 17001, 16938, 16998, 0, 0, -1, 335.666, -892.906, 1228.572, 0.000, 17142, 16491, 0, 0, 1, 35.2, 0, 0, 0, 17235, 15860, 0, 0, 0, 0, 17635, -1, 18060, 16100, 555.000, 555.000, 1090.000, 17635.000, 1440.000, -5230.000, 0.000, 105.2, 34.0
2022-12-2, 00:00:00.000000, 16870, 17055, 16055, 16995, 3869, 13273, 16744, 16702, 16555, 0, 0, -1, 531.500, -755.875, 1287.375, 0.000, 17128, 16630, 0, 1, 0, 8.4, 0, 0, 0, 17235, 16055, 0, 0, 0, 0, 16735, -2, 17295, 16345, -85.000, -85.000, 555.000, 16735.000, 1440.000, -5230.000, 0.000, 104.5, 33.9
2022-12-5, 00:00:00.000000, 17020, 17435, 16750, 16825, 6335, 13219, 17008, 17003, 17093, 0, 0, -1, 417.000, -579.927, 996.927, 0.000, 17099, 16797, 0, 0, 0, 29.4, 0, 0, 0, 17435, 16055, 0, 0, 0, 1, 17000, 1, 17995, 15995, 5.000, 5.000, -85.000, 17000.000, 1440.000, -5230.000, 0.000, 98.5, 33.2
2022-12-6, 00:00:00.000000, 16865, 17025, 16800, 16945, 3720, 13023, 16909, 16923, 16913, 0, 0, -1, 333.166, -395.865, 729.031, 0.000, 17085, 16933, 17025, 0, 1, 41.8, 0, 1, 0, 17435, 16055, 0, 0, 0, 1, 16775, -1, 17510, 16140, -50.000, -50.000, 5.000, 16775.000, 1440.000, -5230.000, 0.000, 100.7, 32.6
2022-12-7, 00:00:00.000000, 16935, 17090, 16580, 16725, 3966, 13044, 16833, 16798, 16835, 0, 0, -1, 176.166, -257.083, 433.249, 0.000, 17051, 16862, 0, 0, 0, 25.2, 0, 0, 0, 17435, 16580, 0, 0, 1, 0, 16845, -2, 17170, 16720, -100.000, -100.000, -50.000, 16845.000, 1440.000, -5230.000, 0.000, 98.4, 32.2
2022-12-8, 00:00:00.000000, 16760, 17320, 16665, 17185, 7120, 11844, 16983, 17057, 16993, 0, 0, 1, 238.666, -115.375, 354.041, 0.000, 17063, 16935, 0, 0, 0, 8.3, 0, 0, 0, 17320, 16580, 1, 0, 0, 0, 16965, 1, 17235, 16215, 240.000, 240.000, -100.000, 16965.000, 1090.000, -5230.000, 0.000, 102.1, 31.5
2022-12-9, 00:00:00.000000, 17240, 17355, 17005, 17035, 4444, 11533, 17159, 17132, 17180, 0, 0, 1, 195.166, -6.156, 201.322, 0.000, 17061, 16943, 0, 0, 0, 28.7, 0, 0, 0, 17355, 16580, 0, 1, 0, 0, 17495, 2, 17840, 16530, 310.000, 310.000, 240.000, 17495.000, 1090.000, -5230.000, 0.000, 100.5, 30.7
2022-12-12, 00:00:00.000000, 17080, 17220, 16820, 17115, 4191, 11336, 17059, 17052, 17020, 0, 0, 1, 212.666, 69.896, 142.770, 0.000, 17066, 17001, 0, 0, 0, 21.0, 1, 0, 0, 17355, 16665, 0, 0, 0, 0, 16965, -1, 17385, 16685, -70.000, -70.000, 310.000, 16965.000, 1090.000, -5230.000, 0.000, 102.3, 30.3
2022-12-13, 00:00:00.000000, 17170, 18125, 17050, 17745, 9178, 11043, 17523, 17640, 17588, 0, 0, 1, 251.334, 122.792, 128.542, 0.000, 17130, 17161, 0, 1, 0, 21.5, 0, 0, 1, 18125, 16820, 1, 0, 0, 0, 17825, 1, 17515, 16715, 710.000, 710.000, -70.000, 17825.000, 1090.000, -5230.000, 0.000, 103.3, 28.3
2022-12-14, 00:00:00.000000, 17775, 18420, 17680, 17795, 7805, 11079, 17918, 17965, 18050, 0, 0, 1, 433.166, 167.229, 265.937, 0.000, 17194, 17375, 0, 0, 0, 33.0, 0, 0, 0, 18420, 16820, 0, 1, 0, 1, 18425, -1, 18820, 16670, 680.000, 680.000, 710.000, 18425.000, 1090.000, -5230.000, 0.000, 104.5, 26.5
2022-12-15, 00:00:00.000000, 17840, 17875, 17290, 17395, 5851, 11363, 17600, 17520, 17583, 0, 0, 1, 469.000, 210.937, 258.063, 0.000, 17213, 17417, 0, 0, 0, 28.6, 1, 0, 0, 18420, 17050, 0, 0, 1, 0, 17445, -2, 18535, 17055, -350.000, -350.000, 680.000, 17445.000, 1090.000, -5230.000, 0.000, 101.6, 24.9
2022-12-16, 00:00:00.000000, 17340, 17525, 16675, 16775, 7266, 11623, 17079, 16992, 17100, 0, 0, -1, 167.666, 240.364, -72.698, 0.000, 17171, 17365, 0, 0, 0, 39.6, 0, 0, 1, 18420, 16675, 0, 0, 0, 0, 16375, -2, 17980, 16810, -1020.000, -1020.000, -350.000, 16375.000, 1090.000, -5230.000, 0.000, 94.5, 24.2
2022-12-19, 00:00:00.000000, 16690, 16770, 16245, 16495, 4393, 11417, 16550, 16503, 16508, 0, 0, -1, -232.666, 222.812, -455.478, 0.000, 17107, 17241, 0, 0, 0, 46.0, 0, 0, 0, 17875, 16245, 0, 0, 0, 0, 15875, 1, 17625, 15925, -900.000, -900.000, -1020.000, 15875.000, 1090.000, -5230.000, 0.000, 92.7, 24.1
2022-12-20, 00:00:00.000000, 16325, 17095, 16275, 16840, 5601, 11194, 16634, 16737, 16685, 0, 0, -1, -407.166, 195.333, -602.499, 0.000, 17081, 17060, 0, 0, 0, 18.0, 1, 0, 0, 17525, 16245, 0, 0, 0, 0, 16560, 2, 17020, 15970, 65.000, 65.000, -900.000, 16560.000, 1090.000, -5230.000, 0.000, 96.8, 23.4
2022-12-21, 00:00:00.000000, 16870, 16890, 16670, 16735, 2295, 10905, 16791, 16765, 16780, 0, 0, -1, -421.500, 175.771, -597.271, 0.000, 17048, 16848, 16890, 0, 1, 37.1, 1, 0, 0, 17095, 16245, 0, 0, 0, 1, 17080, 2, 17660, 16020, 240.000, 240.000, 65.000, 17080.000, 1090.000, -5230.000, 0.000, 99.8, 22.8
2022-12-22, 00:00:00.000000, 16725, 16850, 16460, 16735, 5529, 10890, 16693, 16682, 16655, 0, 0, -1, -296.500, 150.208, -446.708, 0.000, 17019, 16716, 0, 0, 0, 26.2, 1, 0, 0, 17095, 16275, 0, 0, 1, 0, 16630, -1, 16955, 16515, -105.000, -105.000, 240.000, 16630.000, 1090.000, -1775.000, 0.000, 101.5, 22.5
2022-12-23, 00:00:00.000000, 16760, 16910, 16695, 16780, 5712, 8959, 16786, 16795, 16803, 0, 0, -1, -291.000, 111.042, -402.042, 0.000, 16996, 16717, 0, 0, 1, 27.3, 0, 0, 0, 16910, 16460, 0, 0, 0, 0, 16780, 1, 17125, 16345, 45.000, 45.000, -105.000, 16780.000, 1090.000, -1775.000, 0.000, 99.6, 22.1
2022-12-27, 00:00:00.000000, 16825, 16950, 16515, 16595, 7685, 7140, 16721, 16687, 16733, 0, 0, -1, -285.666, 59.969, -345.635, 0.000, 16958, 16737, 0, 0, 0, 6.1, 0, 0, 0, 16950, 16460, 0, 0, 0, 0, 16640, -1, 16995, 16565, -140.000, -140.000, 45.000, 16640.000, 1090.000, -1775.000, 0.000, 99.2, 21.9
2022-12-28, 00:00:00.000000, 16640, 16760, 16420, 16570, 9933, 4363, 16598, 16583, 16590, 0, 0, -1, -223.166, 19.958, -243.124, 0.000, 16921, 16683, 0, 0, 0, 21.8, 0, 0, 0, 16950, 16420, 0, 0, 0, 0, 16385, -2, 17030, 16160, -210.000, -210.000, -140.000, 16385.000, 1090.000, -1020.000, 0.000, 99.0, 21.9
2022-12-29, 00:00:00.000000, 16510, 16640, 16435, 16585, 6599, 1681, 16543, 16553, 16538, 0, 0, -1, -167.166, -11.313, -155.854, 0.000, 16889, 16653, 16640, 0, 1, 30.7, 1, 0, 0, 16950, 16420, 0, 0, 0, 0, 16560, 1, 16910, 16230, -10.000, -10.000, -210.000, 16560.000, 1090.000, -1020.000, 0.000, 98.8, 21.9
2022-12-30, 00:00:00.000000, 16445, 16630, 16090, 16535, 6062, 11766, 16425, 16418, 16360, 0, 0, -1, -101.166, -28.646, -72.520, 0.000, 16855, 16613, 0, 0, 0, 19.1, 0, 0, 0, 16760, 16090, 0, 0, 0, 0, 16550, -1, 16790, 16380, -35.000, -35.000, -10.000, 16550.000, 1090.000, -1020.000, 0.000, 99.6, 22.4
2023-1-3, 00:00:00.000000, 16675, 16765, 16525, 16615, 4086, 12112, 16645, 16635, 16645, 0, 0, -1, -70.166, -47.948, -22.218, 0.000, 16832, 16580, 0, 0, 0, 39.5, 0, 0, 0, 16765, 16090, 0, 0, 0, 0, 16565, 1, 17075, 15995, 30.000, 30.000, -35.000, 16565.000, 1090.000, -1020.000, 0.000, 100.3, 22.6
2023-1-4, 00:00:00.000000, 16625, 17015, 16610, 16780, 7387, 11238, 16758, 16802, 16813, 0, 0, -1, -33.666, -62.250, 28.584, 0.000, 16827, 16617, 0, 0, 0, 38.5, 0, 0, 0, 17015, 16090, 0, 0, 0, 0, 16860, 2, 16855, 16375, 245.000, 245.000, 30.000, 16860.000, 1090.000, -1020.000, 0.000, 101.2, 22.1
2023-1-5, 00:00:00.000000, 16810, 16890, 16715, 16840, 3408, 11206, 16814, 16815, 16803, 0, 0, -1, 68.000, -71.291, 139.291, 0.000, 16828, 16671, 16890, 0, 1, 32.1, 1, 0, 0, 17015, 16525, 0, 0, 0, 0, 17005, -1, 17185, 16375, 225.000, 225.000, 245.000, 17005.000, 1090.000, -1020.000, 0.000, 101.8, 21.7
2023-1-6, 00:00:00.000000, 16825, 17085, 16645, 16895, 6144, 11244, 16863, 16875, 16865, 0, 0, -1, 145.334, -77.916, 223.250, 0.000, 16835, 16733, 0, 0, 0, 4.3, 0, 0, 0, 17085, 16610, 0, 0, 0, 0, 16955, -2, 17015, 16665, 115.000, 115.000, 225.000, 16955.000, 1090.000, -1020.000, 0.000, 101.7, 20.8
2023-1-9, 00:00:00.000000, 16980, 17440, 16955, 17225, 7471, 11394, 17150, 17207, 17198, 0, 0, -1, 244.666, -89.698, 334.364, 0.000, 16872, 16871, 0, 0, 0, 35.2, 0, 0, 0, 17440, 16645, 0, 0, 0, 1, 17280, 1, 17335, 16455, 385.000, 385.000, 115.000, 17280.000, 1090.000, -1020.000, 0.000, 102.7, 19.4
2023-1-10, 00:00:00.000000, 17180, 17555, 17135, 17535, 5068, 12204, 17351, 17408, 17345, 0, 0, 1, 400.834, -93.958, 494.792, 0.000, 16935, 17055, 0, 0, 0, 30.8, 0, 0, 0, 17555, 16645, 0, 0, 0, 1, 17865, 2, 17710, 16740, 640.000, 640.000, 385.000, 17865.000, 1090.000, -1020.000, 0.000, 104.1, 18.4
2023-1-11, 00:00:00.000000, 17490, 17635, 17330, 17615, 4674, 12160, 17518, 17527, 17483, 0, 0, 1, 538.834, -70.760, 609.594, 0.000, 17000, 17222, 0, 0, 0, 31.3, 0, 0, 0, 17635, 16955, 0, 0, 0, 1, 17925, -1, 17955, 17115, 390.000, 390.000, 640.000, 17925.000, 1090.000, -1020.000, 0.000, 104.3, 17.5
2023-1-12, 00:00:00.000000, 17625, 19200, 17615, 19155, 14036, 13004, 18399, 18657, 18408, 0, 0, 1, 923.666, 1.511, 922.155, 0.000, 17205, 17685, 0, 1, 0, 48.0, 0, 0, 0, 19200, 17135, 1, 0, 0, 1, 19235, 1, 17920, 17310, 1620.000, 1620.000, 390.000, 19235.000, 1620.000, -1020.000, 1620.000, 111.2, 19.1
2023-1-13, 00:00:00.000000, 18945, 19995, 18785, 19550, 7033, 12925, 19319, 19443, 19390, 0, 0, 1, 1298.834, 108.136, 1190.698, 0.000, 17428, 18216, 0, 0, 0, 38.9, 0, 0, 0, 19995, 17330, 1, 1, 0, 1, 21090, 2, 20740, 17570, 1935.000, 1935.000, 1620.000, 21090.000, 1935.000, -1020.000, 1935.000, 111.5, 21.1
2023-1-17, 00:00:00.000000, 20985, 21725, 20685, 21485, 12709, 12535, 21220, 21298, 21205, 0, 0, 1, 2093.834, 265.344, 1828.490, 0.000, 17815, 19068, 0, 0, 0, 50.0, 0, 0, 0, 21725, 17615, 1, 1, 0, 1, 21880, 2, 20760, 18340, 2330.000, 2330.000, 1935.000, 21880.000, 2330.000, -1020.000, 2330.000, 122.0, 24.1
2023-1-18, 00:00:00.000000, 21325, 21795, 20460, 20800, 13106, 12447, 21095, 21018, 21128, 0, 0, 1, 2223.666, 422.854, 1800.812, 0.000, 18099, 19721, 0, 0, 0, 28.5, 0, 0, 0, 21795, 18785, 0, 1, 0, 1, 22735, -1, 22525, 20445, 1250.000, 1250.000, 2330.000, 22735.000, 2330.000, -1020.000, 0.000, 108.6, 26.4
2023-1-19, 00:00:00.000000, 20905, 21275, 20730, 21200, 5319, 12755, 21028, 21068, 21003, 0, 0, 1, 2331.666, 586.771, 1744.895, 0.000, 18394, 20438, 21275, 0, 0, 29.6, 0, 1, 0, 21795, 20460, 0, 0, 0, 1, 20515, -2, 22135, 19465, -285.000, -285.000, 1250.000, 20515.000, 2330.000, -1020.000, 0.000, 108.4, 28.5
2023-1-20, 00:00:00.000000, 21155, 22525, 20935, 22390, 9472, 12768, 21751, 21950, 21730, 0, 0, 1, 2078.334, 734.521, 1343.813, 0.000, 18775, 21085, 0, 1, 0, 17.8, 0, 0, 1, 22525, 20460, 0, 0, 0, 1, 22790, 1, 21745, 20655, 1590.000, 1590.000, -285.000, 22790.000, 2330.000, -1020.000, 0.000, 104.2, 31.1
2023-1-23, 00:00:00.000000, 22605, 23240, 22585, 23090, 10731, 10609, 22880, 22972, 22913, 0, 0, 1, 2222.166, 887.354, 1334.812, 0.000, 19186, 21793, 0, 0, 0, 50.0, 0, 0, 0, 23240, 20730, 1, 0, 0, 1, 24280, 2, 23980, 20800, 1890.000, 1890.000, 1590.000, 24280.000, 2330.000, -1020.000, 0.000, 111.0, 33.7
2023-1-24, 00:00:00.000000, 22990, 23210, 22775, 23065, 7975, 9129, 23010, 23017, 22993, 0, 0, 1, 2259.834, 1039.042, 1220.792, 0.000, 19555, 22109, 23210, 0, 1, 40.6, 1, 0, 0, 23240, 20935, 0, 1, 0, 1, 23765, -1, 23745, 22435, 675.000, 675.000, 1890.000, 23765.000, 2330.000, -1020.000, 0.000, 108.8, 36.2
2023-1-25, 00:00:00.000000, 22770, 23770, 22345, 22940, 10974, 5874, 22956, 23018, 23058, 0, 0, 1, 1902.666, 1164.281, 738.385, 0.000, 19878, 22537, 0, 0, 0, 0.0, 0, 0, 0, 23770, 22345, 0, 0, 0, 1, 22915, -2, 23500, 22630, -150.000, -150.000, 675.000, 22915.000, 2330.000, -1020.000, 0.000, 102.5, 38.7
2023-1-26, 00:00:00.000000, 23100, 23310, 22835, 23075, 11146, 2112, 23080, 23073, 23073, 0, 0, 1, 1351.666, 1253.146, 98.520, 0.000, 20182, 22912, 23310, 0, 0, 33.3, 1, 0, 0, 23770, 22345, 0, 0, 0, 1, 22950, 1, 24365, 21515, 10.000, 10.000, -150.000, 22950.000, 2330.000, -1020.000, 0.000, 99.9, 41.0
2023-1-27, 00:00:00.000000, 23270, 23750, 22760, 23320, 7950, 14390, 23275, 23277, 23255, 0, 0, 1, 1020.166, 1319.010, -298.844, 0.000, 20481, 23098, 0, 0, 0, 15.3, 1, 0, 0, 23770, 22345, 0, 0, 0, 1, 23455, 2, 23550, 22600, 380.000, 380.000, 10.000, 23455.000, 2330.000, -1020.000, 0.000, 101.1, 43.3
2023-1-30, 00:00:00.000000, 23900, 24080, 22715, 22825, 5865, 14109, 23380, 23207, 23398, 0, 0, 1, 654.334, 1355.656, -701.322, 0.000, 20704, 23045, 0, 0, 0, 0.0, 0, 0, 0, 24080, 22715, 0, 0, 1, 0, 23070, -1, 24310, 22330, -250.000, -250.000, 380.000, 23070.000, 2330.000, -1020.000, 0.000, 99.5, 45.6
2023-1-31, 00:00:00.000000, 22870, 23410, 22850, 23250, 3489, 14345, 23095, 23170, 23130, 0, 0, 1, 536.166, 1380.083, -843.917, 0.000, 20947, 23082, 23410, 0, 0, 29.5, 0, 1, 0, 24080, 22715, 0, 0, 0, 0, 22755, 1, 24190, 21460, -70.000, -70.000, -250.000, 22755.000, 2330.000, -1020.000, 0.000, 100.8, 47.6
2023-2-1, 00:00:00.000000, 23335, 23965, 22905, 23755, 5605, 14525, 23490, 23542, 23435, 0, 0, 1, 385.666, 1388.896, -1003.230, 0.000, 21214, 23245, 0, 0, 0, 11.2, 1, 0, 0, 24080, 22715, 0, 0, 0, 0, 24180, 2, 23810, 22690, 930.000, 930.000, -70.000, 24180.000, 2330.000, -900.000, 0.000, 101.9, 49.7
2023-2-2, 00:00:00.000000, 23940, 24450, 23550, 24005, 7693, 14067, 23986, 24002, 24000, 0, 0, 1, 498.500, 1395.000, -896.500, 0.000, 21480, 23431, 0, 0, 0, 31.4, 0, 0, 0, 24450, 22850, 0, 0, 0, 0, 24510, -1, 24815, 22695, 755.000, 755.000, 930.000, 24510.000, 2330.000, -285.000, 0.000, 105.2, 51.8
2023-2-3, 00:00:00.000000, 23665, 23890, 23340, 23485, 6471, 13628, 23595, 23572, 23615, 0, 0, 1, 467.334, 1390.531, -923.197, 0.000, 21671, 23464, 0, 0, 0, 32.2, 1, 0, 0, 24450, 22905, -1, 0, 0, 0, 23735, -2, 24905, 23105, -270.000, -270.000, 755.000, 23735.000, 2330.000, -285.000, 0.000, 101.0, 53.3
2023-2-6, 00:00:00.000000, 23100, 23275, 22755, 23110, 4857, 13449, 23060, 23047, 23015, 0, 0, 1, 250.334, 1348.448, -1098.114, 0.000, 21808, 23521, 0, 0, 0, 50.0, 0, 0, 0, 24450, 22755, -1, -1, 0, 0, 22590, -2, 24035, 22935, -895.000, -895.000, -270.000, 22590.000, 2330.000, -895.000, -895.000, 97.3, 53.4
2023-2-7, 00:00:00.000000, 22960, 23460, 22725, 23300, 5725, 13363, 23111, 23162, 23093, 0, 0, 1, -8.166, 1266.760, -1274.926, 0.000, 21950, 23531, 0, 0, 0, 18.9, 0, 0, 0, 23890, 22725, 0, -1, 0, 0, 22925, 1, 23630, 22590, -185.000, -185.000, -895.000, 22925.000, 2330.000, -895.000, 0.000, 97.1, 53.6
2023-2-8, 00:00:00.000000, 23300, 23545, 22695, 22885, 5590, 12764, 23106, 23042, 23120, 0, 0, 1, -202.666, 1123.229, -1325.895, 0.000, 22039, 23357, 0, 0, 0, 0.0, 0, 0, 0, 23545, 22695, -1, 0, 0, 0, 23075, -1, 24035, 22565, -225.000, -225.000, -185.000, 23075.000, 2330.000, -895.000, 0.000, 97.4, 53.8
